Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,,
674,20,RL,[106-126],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1950,2000,Hip,CompShg,CemntBd,CmentBd,BrkFace,[1-154],TA,TA,PConc,TA,TA,No,GLQ,[1009-1260],Unf,0,[261-520],[1425-1780],GasA,Ex,Y,SBrkr,[1796-2154],0,0,[1561-2080],1,0,2,0,3,1,Gd,7,Typ,2,TA,Attchd,1950,Fin,2,[303-453],TA,TA,Y,0,[60-118],0,0,[185-230],0,NA,NA,NA,0,6,2007,WD,Normal,E2,257500,
1128,20,RL,[169-189],[1-23917],Pave,NA,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,[1261-1512],Unf,0,[1-260],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1041-1560],1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2000,Fin,3,[605-755],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,11,2007,WD,Family,E2,259000,
319,60,RL,[85-105],[1-23917],Pave,NA,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,Gd,GLQ,[757-1008],Unf,0,[261-520],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],[1213-1414],0,[2601-3120],1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1990,RFn,3,[605-755],TA,TA,Y,[329-410],[60-118],[112-148],0,0,0,NA,NA,NA,0,4,2009,WD,Normal,E2,260000,
749,20,RL,[43-63],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,VinylSd,VinylSd,BrkFace,[309-462],Gd,TA,PConc,Gd,TA,No,GLQ,[757-1008],Unf,0,[781-1040],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990,Fin,2,[454-604],TA,TA,Y,[165-246],[1-59],[149-185],0,0,0,NA,NA,NA,0,3,2010,WD,Normal,E2,260400,
613,60,RL,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[1-154],Gd,TA,PConc,Gd,TA,Av,GLQ,[757-1008],Unf,0,[261-520],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],[405-606],0,[1561-2080],1,0,2,1,3,1,Ex,7,Typ,1,TA,BuiltIn,2000,RFn,2,[454-604],TA,TA,Y,[83-164],[119-177],0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,E2,261500,
1044,60,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,[1-154],TA,TA,PConc,Gd,TA,No,GLQ,[1009-1260],Unf,0,[261-520],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],[607-808],0,[2081-2600],1,0,2,1,4,1,Gd,10,Typ,1,Ex,Attchd,1990,Unf,2,[454-604],TA,TA,Y,[165-246],[119-177],0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,E2,262280,
550,60,FV,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[1011-1212],0,[2081-2600],0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2000,Fin,2,[605-755],TA,TA,Y,[165-246],[178-236],0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,E2,263000,
461,60,FV,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Stone,[1-154],Gd,TA,PConc,Gd,TA,No,GLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[1011-1212],0,[1561-2080],1,0,2,1,3,1,TA,8,Typ,0,NA,BuiltIn,2000,Fin,2,[454-604],TA,TA,Y,0,[119-177],0,0,0,0,NA,NA,NA,0,12,2009,New,Partial,E2,263435,
271,60,FV,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,[1041-1300],[1069-1424],GasA,Gd,Y,SBrkr,[1078-1436],[809-1010],0,[1561-2080],0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2000,RFn,3,[907-1057],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,NA,NA,0,8,2006,New,Partial,E2,266000,
344,120,RL,[43-63],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,[463-616],Ex,TA,PConc,Ex,TA,No,GLQ,[1-252],Unf,0,[1561-1820],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2000,RFn,2,[454-604],TA,TA,Y,[493-574],[60-118],0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,E2,266000,
302,60,RL,[64-84],[1-23917],Pave,NA,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,[253-504],Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[1078-1436],[1213-1414],0,[2081-2600],0,0,2,1,4,1,Gd,9,Typ,1,TA,BuiltIn,1990,Fin,2,[605-755],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,E2,267000,
158,60,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2000,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,[1-154],Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,[521-780],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[1011-1212],0,[1561-2080],0,0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,2000,Fin,3,[605-755],TA,TA,Y,0,[60-118],0,0,0,0,NA,NA,NA,0,5,2010,New,Partial,E2,269500,
765,120,RL,[22-42],[1-23917],Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,[253-504],GLQ,[1009-1134],0,[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1041-1560],1,0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1990,Fin,2,[454-604],TA,TA,Y,0,[1-59],0,0,[185-230],0,NA,NA,NA,0,4,2006,WD,Normal,E2,270000,
818,20,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2000,2000,Hip,CompShg,CemntBd,CmentBd,BrkFace,[1-154],Gd,TA,PConc,Gd,TA,No,GLQ,[1009-1260],Unf,0,[261-520],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2000,RFn,3,[756-906],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,E2,271000,
962,60,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1970,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,[309-462],TA,Gd,CBlock,Gd,Gd,No,ALQ,[757-1008],Unf,0,[261-520],[1069-1424],GasA,TA,Y,SBrkr,[1437-1795],[1213-1414],0,[2601-3120],1,0,2,1,4,1,TA,11,Typ,1,TA,Attchd,1970,Fin,2,[605-755],TA,TA,Y,[493-574],[237-295],0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,E2,272000,
1373,60,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1990,1990,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,[757-1008],Unf,0,[1-260],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],[809-1010],0,[2081-2600],1,0,2,1,3,1,Gd,8,Typ,1,TA,Detchd,1990,RFn,2,[454-604],TA,TA,Y,[247-328],[119-177],0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,E2,274300,
200,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Ex,TA,Av,GLQ,[1009-1260],Unf,0,[521-780],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2000,Fin,3,[756-906],TA,TA,Y,0,[1-59],0,0,[139-184],0,NA,NA,NA,0,1,2009,WD,Normal,E2,274900,
1424,80,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1960,1960,Flat,Tar&Grv,Plywood,Plywood,None,0,Gd,Gd,CBlock,Gd,TA,Av,Unf,0,Unf,0,[521-780],[357-712],GasA,TA,Y,SBrkr,[1437-1795],[607-808],0,[2081-2600],0,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1960,Unf,2,[303-453],Gd,Gd,Y,[575-656],[178-236],0,0,0,738,Gd,GdPrv,NA,0,8,2006,WD,Alloca,E2,274970,
427,80,RL,0,[1-23917],Pave,NA,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,[1-154],Gd,TA,PConc,Gd,TA,Gd,GLQ,[1513-1764],Unf,0,0,[1425-1780],GasA,Gd,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1980,Fin,2,[454-604],TA,TA,Y,[1-82],0,0,0,[369-414],0,NA,NA,NA,0,8,2009,WD,Normal,E2,275000,
601,60,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,Av,GLQ,[505-756],Unf,0,[261-520],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[809-1010],0,[1561-2080],1,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,2000,Fin,2,[605-755],TA,TA,Y,[165-246],[60-118],0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,E2,275000,
721,120,RL,0,[1-23917],Pave,NA,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1980,1980,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,[1009-1260],Unf,0,[521-780],[1425-1780],GasA,TA,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1980,RFn,2,[454-604],TA,TA,Y,[83-164],[1-59],[223-259],0,0,0,NA,NA,NA,0,12,2006,WD,Normal,E2,275000,
1319,20,RL,0,[1-23917],Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,[1561-1820],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2000,RFn,3,[605-755],TA,TA,Y,[165-246],[119-177],0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,E2,275000,
754,60,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,[781-1040],[713-1068],GasA,Gd,Y,SBrkr,[719-1077],[1011-1212],0,[2081-2600],0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2000,RFn,3,[756-906],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,E2,275500,
262,60,RL,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,Stone,[155-308],Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,[1301-1560],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],[1011-1212],0,[2081-2600],0,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,2000,Fin,3,[756-906],TA,TA,Y,0,[119-177],0,0,0,0,NA,NA,NA,0,11,2007,New,Partial,E2,276000,
250,50,RL,0,[143503-167419],Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1950,2000,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,[463-616],Gd,TA,CBlock,Gd,TA,Gd,Rec,[505-756],Unf,0,[521-780],[1425-1780],GasA,Gd,Y,SBrkr,[1437-1795],[607-808],0,[2081-2600],0,1,2,0,4,1,Gd,7,Typ,2,TA,Attchd,1950,Fin,2,[303-453],TA,TA,Y,0,[60-118],0,0,0,0,NA,NA,Shed,[1-1723],6,2007,WD,Normal,E2,277000,
1289,120,RL,[22-42],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,[1009-1260],Unf,0,[261-520],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000,Fin,2,[454-604],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,E3,278000,
14,20,RL,[85-105],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Stone,[155-308],Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,[1301-1560],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1041-1560],0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2000,RFn,3,[756-906],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,8,2007,New,Partial,E3,279500,
1110,20,RL,[106-126],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,Stone,[1-154],Gd,TA,PConc,Ex,TA,Mn,GLQ,[1009-1260],Unf,0,[781-1040],[1781-2136],GasA,Ex,Y,SBrkr,[1796-2154],0,0,[1561-2080],1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2000,Fin,3,[756-906],TA,TA,Y,[83-164],[178-236],0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,E3,280000,
1396,60,RL,[85-105],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Gd,Gd,Gd,Unf,0,Unf,0,[1041-1300],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],[1213-1414],0,[2081-2600],0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2000,Fin,3,[605-755],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,2,2007,WD,Normal,E3,281213,
1348,20,RL,[85-105],[1-23917],Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Stone,[1-154],Gd,TA,PConc,Ex,TA,Gd,GLQ,[1-252],Unf,0,[1561-1820],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2000,Fin,3,[605-755],TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2007,New,Partial,E3,283463,
555,60,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,No,GLQ,[757-1008],Unf,0,[1-260],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[1011-1212],0,[1561-2080],1,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2000,RFn,3,[756-906],TA,TA,Y,[247-328],[60-118],0,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,E3,284000,
684,20,RL,[85-105],[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,Stone,[155-308],Gd,TA,PConc,Gd,TA,Av,GLQ,[1009-1260],Unf,0,[521-780],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2000,Fin,3,[605-755],TA,TA,Y,[247-328],[1-59],0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,E3,285000,
1176,50,RL,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1990,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,[309-462],Gd,TA,PConc,Gd,TA,No,GLQ,[505-756],Unf,0,[781-1040],[1425-1780],GasA,Ex,Y,SBrkr,[1796-2154],[607-808],0,[2601-3120],0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1990,Fin,2,[454-604],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,4,2007,WD,Normal,E3,285000,
190,120,RL,[22-42],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Ex,TA,Av,GLQ,[1009-1260],Unf,0,[261-520],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,2000,Fin,2,[605-755],TA,TA,Y,0,[119-177],0,0,[185-230],0,NA,NA,NA,0,8,2008,WD,Normal,E3,286000,
1038,60,RL,0,[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[309-462],Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[1041-1300],[713-1068],GasA,Ex,Y,SBrkr,[719-1077],[1011-1212],0,[2081-2600],0,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000,Fin,2,[756-906],TA,TA,Y,0,[1-59],0,0,[185-230],0,NA,NA,NA,0,9,2008,WD,Normal,E3,287000,
1452,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,Stone,[155-308],Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,[1561-1820],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],0,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2000,Fin,3,[756-906],TA,TA,Y,0,[1-59],0,0,0,0,NA,NA,NA,0,5,2009,New,Partial,E3,287090,
504,20,RL,[85-105],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1950,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,[1009-1260],Unf,0,[1-260],[1425-1780],GasA,TA,Y,SBrkr,[1796-2154],0,0,[1561-2080],1,0,2,0,1,1,TA,6,Typ,2,TA,Attchd,1950,Fin,2,[454-604],TA,TA,Y,0,[1-59],0,0,[139-184],0,NA,GdWo,NA,0,3,2010,WD,Normal,E3,289000,
227,60,RL,[64-84],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Gd,TA,PConc,Gd,TA,No,GLQ,[505-756],Unf,0,[521-780],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],[1213-1414],0,[2081-2600],0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1990,RFn,3,[605-755],TA,TA,Y,[165-246],[60-118],0,0,0,0,NA,NA,NA,0,6,2007,WD,Abnorml,E3,290000,
273,60,RL,[85-105],[1-23917],Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1990,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,[309-462],Gd,TA,PConc,Gd,TA,No,GLQ,[505-756],Unf,0,[521-780],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],[1011-1212],0,[2081-2600],0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1990,Fin,3,[605-755],TA,TA,Y,[83-164],[1-59],0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,E3,290000,
305,75,RM,[85-105],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2000,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,[1301-1560],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],[1617-1818],0,[3121-3640],0,0,3,0,3,1,Gd,10,Typ,1,Ex,Attchd,2000,Unf,3,[756-906],TA,TA,Y,[247-328],0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,E3,295000,
1317,20,RL,[43-63],[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Stone,[155-308],Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,[1561-1820],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2000,RFn,3,[756-906],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,NA,NA,0,1,2009,WD,Normal,E3,295493,
479,20,RL,[64-84],[1-23917],Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,Stone,[309-462],Gd,TA,PConc,Ex,TA,Gd,GLQ,[1261-1512],Unf,0,[261-520],[1425-1780],GasA,Ex,Y,SBrkr,[1437-1795],0,0,[1561-2080],1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2000,RFn,3,[756-906],TA,TA,Y,[165-246],[1-59],0,0,0,0,NA,NA,NA,0,9,2009,WD,Normal,E3,297000,
746,60,RL,0,[1-23917],Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1970,1990,Hip,CompShg,VinylSd,VinylSd,BrkFace,[155-308],Ex,Gd,CBlock,TA,Gd,No,GLQ,[505-756],ALQ,[1-126],[261-520],[1069-1424],GasA,Ex,Y,SBrkr,[1078-1436],[1415-1616],0,[2601-3120],0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1990,Fin,2,[756-906],TA,TA,Y,0,[178-236],0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,E3,299800,
1257,20,RL,[85-105],[1-23917],Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,[463-616],Gd,TA,PConc,Gd,TA,Gd,GLQ,[1261-1512],Unf,0,[521-780],[1781-2136],GasA,Ex,Y,SBrkr,[1796-2154],0,0,[1561-2080],1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1990,Fin,2,[605-755],TA,TA,Y,[247-328],[1-59],0,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,E3,301500,
